Time;Captor;Temperature;height;ITK
30/11/2011 00:00;T28;NA;0;extensive
30/11/2011 01:00;T28;NA;0;extensive
30/11/2011 02:00;T28;NA;0;extensive
30/11/2011 03:00;T28;NA;0;extensive
30/11/2011 04:00;T28;NA;0;extensive
30/11/2011 05:00;T28;NA;0;extensive
30/11/2011 06:00;T28;NA;0;extensive
30/11/2011 07:00;T28;NA;0;extensive
30/11/2011 08:00;T28;NA;0;extensive
30/11/2011 09:00;T28;NA;0;extensive
30/11/2011 10:00;T28;NA;0;extensive
30/11/2011 11:00;T28;NA;0;extensive
30/11/2011 12:00;T28;NA;0;extensive
30/11/2011 13:00;T28;NA;0;extensive
30/11/2011 14:00;T28;NA;0;extensive
30/11/2011 15:00;T28;NA;0;extensive
30/11/2011 16:00;T28;NA;0;extensive
30/11/2011 17:00;T28;NA;0;extensive
30/11/2011 18:00;T28;NA;0;extensive
30/11/2011 19:00;T28;NA;0;extensive
30/11/2011 20:00;T28;NA;0;extensive
30/11/2011 21:00;T28;NA;0;extensive
30/11/2011 22:00;T28;NA;0;extensive
30/11/2011 23:00;T28;NA;0;extensive
01/12/2011 00:00;T28;NA;0;extensive
01/12/2011 01:00;T28;NA;0;extensive
01/12/2011 02:00;T28;NA;0;extensive
01/12/2011 03:00;T28;NA;0;extensive
01/12/2011 04:00;T28;NA;0;extensive
01/12/2011 05:00;T28;NA;0;extensive
01/12/2011 06:00;T28;NA;0;extensive
01/12/2011 07:00;T28;NA;0;extensive
01/12/2011 08:00;T28;NA;0;extensive
01/12/2011 09:00;T28;NA;0;extensive
01/12/2011 10:00;T28;NA;0;extensive
01/12/2011 11:00;T28;NA;0;extensive
01/12/2011 12:00;T28;NA;0;extensive
01/12/2011 13:00;T28;NA;0;extensive
01/12/2011 14:00;T28;NA;0;extensive
01/12/2011 15:00;T28;NA;0;extensive
01/12/2011 16:00;T28;NA;0;extensive
01/12/2011 17:00;T28;NA;0;extensive
01/12/2011 18:00;T28;NA;0;extensive
01/12/2011 19:00;T28;NA;0;extensive
01/12/2011 20:00;T28;NA;0;extensive
01/12/2011 21:00;T28;NA;0;extensive
01/12/2011 22:00;T28;NA;0;extensive
01/12/2011 23:00;T28;NA;0;extensive
02/12/2011 00:00;T28;NA;0;extensive
02/12/2011 01:00;T28;NA;0;extensive
02/12/2011 02:00;T28;NA;0;extensive
02/12/2011 03:00;T28;NA;0;extensive
02/12/2011 04:00;T28;NA;0;extensive
02/12/2011 05:00;T28;NA;0;extensive
02/12/2011 06:00;T28;NA;0;extensive
02/12/2011 07:00;T28;NA;0;extensive
02/12/2011 08:00;T28;NA;0;extensive
02/12/2011 09:00;T28;NA;0;extensive
02/12/2011 10:00;T28;NA;0;extensive
02/12/2011 11:00;T28;NA;0;extensive
02/12/2011 12:00;T28;NA;0;extensive
02/12/2011 13:00;T28;NA;0;extensive
02/12/2011 14:00;T28;NA;0;extensive
02/12/2011 15:00;T28;NA;0;extensive
02/12/2011 16:00;T28;NA;0;extensive
02/12/2011 17:00;T28;NA;0;extensive
02/12/2011 18:00;T28;NA;0;extensive
02/12/2011 19:00;T28;NA;0;extensive
02/12/2011 20:00;T28;NA;0;extensive
02/12/2011 21:00;T28;NA;0;extensive
02/12/2011 22:00;T28;NA;0;extensive
02/12/2011 23:00;T28;NA;0;extensive
03/12/2011 00:00;T28;NA;0;extensive
03/12/2011 01:00;T28;NA;0;extensive
03/12/2011 02:00;T28;NA;0;extensive
03/12/2011 03:00;T28;NA;0;extensive
03/12/2011 04:00;T28;NA;0;extensive
03/12/2011 05:00;T28;NA;0;extensive
03/12/2011 06:00;T28;NA;0;extensive
03/12/2011 07:00;T28;NA;0;extensive
03/12/2011 08:00;T28;NA;0;extensive
03/12/2011 09:00;T28;NA;0;extensive
03/12/2011 10:00;T28;NA;0;extensive
03/12/2011 11:00;T28;NA;0;extensive
03/12/2011 12:00;T28;NA;0;extensive
03/12/2011 13:00;T28;NA;0;extensive
03/12/2011 14:00;T28;NA;0;extensive
03/12/2011 15:00;T28;NA;0;extensive
03/12/2011 16:00;T28;NA;0;extensive
03/12/2011 17:00;T28;NA;0;extensive
03/12/2011 18:00;T28;NA;0;extensive
03/12/2011 19:00;T28;NA;0;extensive
03/12/2011 20:00;T28;NA;0;extensive
03/12/2011 21:00;T28;NA;0;extensive
03/12/2011 22:00;T28;NA;0;extensive
03/12/2011 23:00;T28;NA;0;extensive
04/12/2011 00:00;T28;NA;0;extensive
04/12/2011 01:00;T28;NA;0;extensive
04/12/2011 02:00;T28;NA;0;extensive
04/12/2011 03:00;T28;NA;0;extensive
04/12/2011 04:00;T28;NA;0;extensive
04/12/2011 05:00;T28;NA;0;extensive
04/12/2011 06:00;T28;NA;0;extensive
04/12/2011 07:00;T28;NA;0;extensive
04/12/2011 08:00;T28;NA;0;extensive
04/12/2011 09:00;T28;NA;0;extensive
04/12/2011 10:00;T28;NA;0;extensive
04/12/2011 11:00;T28;NA;0;extensive
04/12/2011 12:00;T28;NA;0;extensive
04/12/2011 13:00;T28;NA;0;extensive
04/12/2011 14:00;T28;NA;0;extensive
04/12/2011 15:00;T28;NA;0;extensive
04/12/2011 16:00;T28;NA;0;extensive
04/12/2011 17:00;T28;NA;0;extensive
04/12/2011 18:00;T28;NA;0;extensive
04/12/2011 19:00;T28;NA;0;extensive
04/12/2011 20:00;T28;NA;0;extensive
04/12/2011 21:00;T28;NA;0;extensive
04/12/2011 22:00;T28;NA;0;extensive
04/12/2011 23:00;T28;NA;0;extensive
05/12/2011 00:00;T28;NA;0;extensive
05/12/2011 01:00;T28;NA;0;extensive
05/12/2011 02:00;T28;NA;0;extensive
05/12/2011 03:00;T28;NA;0;extensive
05/12/2011 04:00;T28;NA;0;extensive
05/12/2011 05:00;T28;NA;0;extensive
05/12/2011 06:00;T28;NA;0;extensive
05/12/2011 07:00;T28;NA;0;extensive
05/12/2011 08:00;T28;NA;0;extensive
05/12/2011 09:00;T28;NA;0;extensive
05/12/2011 10:00;T28;NA;0;extensive
05/12/2011 11:00;T28;NA;0;extensive
05/12/2011 12:00;T28;NA;0;extensive
05/12/2011 13:00;T28;NA;0;extensive
05/12/2011 14:00;T28;NA;0;extensive
05/12/2011 15:00;T28;NA;0;extensive
05/12/2011 16:00;T28;NA;0;extensive
05/12/2011 17:00;T28;NA;0;extensive
05/12/2011 18:00;T28;NA;0;extensive
05/12/2011 19:00;T28;NA;0;extensive
05/12/2011 20:00;T28;NA;0;extensive
05/12/2011 21:00;T28;NA;0;extensive
05/12/2011 22:00;T28;NA;0;extensive
05/12/2011 23:00;T28;NA;0;extensive
06/12/2011 00:00;T28;NA;0;extensive
06/12/2011 01:00;T28;NA;0;extensive
06/12/2011 02:00;T28;NA;0;extensive
06/12/2011 03:00;T28;NA;0;extensive
06/12/2011 04:00;T28;NA;0;extensive
06/12/2011 05:00;T28;NA;0;extensive
06/12/2011 06:00;T28;NA;0;extensive
06/12/2011 07:00;T28;NA;0;extensive
06/12/2011 08:00;T28;NA;0;extensive
06/12/2011 09:00;T28;NA;0;extensive
06/12/2011 10:00;T28;NA;0;extensive
06/12/2011 11:00;T28;NA;0;extensive
06/12/2011 12:00;T28;NA;0;extensive
06/12/2011 13:00;T28;NA;0;extensive
06/12/2011 14:00;T28;NA;0;extensive
06/12/2011 15:00;T28;NA;0;extensive
06/12/2011 16:00;T28;NA;0;extensive
06/12/2011 17:00;T28;NA;0;extensive
06/12/2011 18:00;T28;NA;0;extensive
06/12/2011 19:00;T28;NA;0;extensive
06/12/2011 20:00;T28;NA;0;extensive
06/12/2011 21:00;T28;NA;0;extensive
06/12/2011 22:00;T28;NA;0;extensive
06/12/2011 23:00;T28;NA;0;extensive
07/12/2011 00:00;T28;NA;0;extensive
07/12/2011 01:00;T28;NA;0;extensive
07/12/2011 02:00;T28;NA;0;extensive
07/12/2011 03:00;T28;NA;0;extensive
07/12/2011 04:00;T28;NA;0;extensive
07/12/2011 05:00;T28;NA;0;extensive
07/12/2011 06:00;T28;NA;0;extensive
07/12/2011 07:00;T28;NA;0;extensive
07/12/2011 08:00;T28;NA;0;extensive
07/12/2011 09:00;T28;NA;0;extensive
07/12/2011 10:00;T28;NA;0;extensive
07/12/2011 11:00;T28;NA;0;extensive
07/12/2011 12:00;T28;NA;0;extensive
07/12/2011 13:00;T28;NA;0;extensive
07/12/2011 14:00;T28;NA;0;extensive
07/12/2011 15:00;T28;NA;0;extensive
07/12/2011 16:00;T28;NA;0;extensive
07/12/2011 17:00;T28;NA;0;extensive
07/12/2011 18:00;T28;NA;0;extensive
07/12/2011 19:00;T28;NA;0;extensive
07/12/2011 20:00;T28;NA;0;extensive
07/12/2011 21:00;T28;NA;0;extensive
07/12/2011 22:00;T28;NA;0;extensive
07/12/2011 23:00;T28;NA;0;extensive
08/12/2011 00:00;T28;NA;0;extensive
08/12/2011 01:00;T28;NA;0;extensive
08/12/2011 02:00;T28;NA;0;extensive
08/12/2011 03:00;T28;NA;0;extensive
08/12/2011 04:00;T28;NA;0;extensive
08/12/2011 05:00;T28;NA;0;extensive
08/12/2011 06:00;T28;NA;0;extensive
08/12/2011 07:00;T28;NA;0;extensive
08/12/2011 08:00;T28;NA;0;extensive
08/12/2011 09:00;T28;NA;0;extensive
08/12/2011 10:00;T28;NA;0;extensive
08/12/2011 11:00;T28;NA;0;extensive
08/12/2011 12:00;T28;NA;0;extensive
08/12/2011 13:00;T28;NA;0;extensive
08/12/2011 14:00;T28;NA;0;extensive
08/12/2011 15:00;T28;NA;0;extensive
08/12/2011 16:00;T28;NA;0;extensive
08/12/2011 17:00;T28;NA;0;extensive
08/12/2011 18:00;T28;NA;0;extensive
08/12/2011 19:00;T28;NA;0;extensive
08/12/2011 20:00;T28;NA;0;extensive
08/12/2011 21:00;T28;NA;0;extensive
08/12/2011 22:00;T28;NA;0;extensive
08/12/2011 23:00;T28;NA;0;extensive
09/12/2011 00:00;T28;NA;0;extensive
09/12/2011 01:00;T28;NA;0;extensive
09/12/2011 02:00;T28;NA;0;extensive
09/12/2011 03:00;T28;NA;0;extensive
09/12/2011 04:00;T28;NA;0;extensive
09/12/2011 05:00;T28;NA;0;extensive
09/12/2011 06:00;T28;NA;0;extensive
09/12/2011 07:00;T28;NA;0;extensive
09/12/2011 08:00;T28;NA;0;extensive
09/12/2011 09:00;T28;NA;0;extensive
09/12/2011 10:00;T28;NA;0;extensive
09/12/2011 11:00;T28;NA;0;extensive
09/12/2011 12:00;T28;NA;0;extensive
09/12/2011 13:00;T28;NA;0;extensive
09/12/2011 14:00;T28;NA;0;extensive
09/12/2011 15:00;T28;NA;0;extensive
09/12/2011 16:00;T28;NA;0;extensive
09/12/2011 17:00;T28;NA;0;extensive
09/12/2011 18:00;T28;NA;0;extensive
09/12/2011 19:00;T28;NA;0;extensive
09/12/2011 20:00;T28;NA;0;extensive
09/12/2011 21:00;T28;NA;0;extensive
09/12/2011 22:00;T28;NA;0;extensive
09/12/2011 23:00;T28;NA;0;extensive
10/12/2011 00:00;T28;NA;0;extensive
10/12/2011 01:00;T28;NA;0;extensive
10/12/2011 02:00;T28;NA;0;extensive
10/12/2011 03:00;T28;NA;0;extensive
10/12/2011 04:00;T28;NA;0;extensive
10/12/2011 05:00;T28;NA;0;extensive
10/12/2011 06:00;T28;NA;0;extensive
10/12/2011 07:00;T28;NA;0;extensive
10/12/2011 08:00;T28;NA;0;extensive
10/12/2011 09:00;T28;NA;0;extensive
10/12/2011 10:00;T28;NA;0;extensive
10/12/2011 11:00;T28;NA;0;extensive
10/12/2011 12:00;T28;NA;0;extensive
10/12/2011 13:00;T28;NA;0;extensive
10/12/2011 14:00;T28;NA;0;extensive
10/12/2011 15:00;T28;NA;0;extensive
10/12/2011 16:00;T28;NA;0;extensive
10/12/2011 17:00;T28;NA;0;extensive
10/12/2011 18:00;T28;NA;0;extensive
10/12/2011 19:00;T28;NA;0;extensive
10/12/2011 20:00;T28;NA;0;extensive
10/12/2011 21:00;T28;NA;0;extensive
10/12/2011 22:00;T28;NA;0;extensive
10/12/2011 23:00;T28;NA;0;extensive
11/12/2011 00:00;T28;NA;0;extensive
11/12/2011 01:00;T28;NA;0;extensive
11/12/2011 02:00;T28;NA;0;extensive
11/12/2011 03:00;T28;NA;0;extensive
11/12/2011 04:00;T28;NA;0;extensive
11/12/2011 05:00;T28;NA;0;extensive
11/12/2011 06:00;T28;NA;0;extensive
11/12/2011 07:00;T28;NA;0;extensive
11/12/2011 08:00;T28;NA;0;extensive
11/12/2011 09:00;T28;NA;0;extensive
11/12/2011 10:00;T28;NA;0;extensive
11/12/2011 11:00;T28;NA;0;extensive
11/12/2011 12:00;T28;NA;0;extensive
11/12/2011 13:00;T28;NA;0;extensive
11/12/2011 14:00;T28;NA;0;extensive
11/12/2011 15:00;T28;NA;0;extensive
11/12/2011 16:00;T28;NA;0;extensive
11/12/2011 17:00;T28;NA;0;extensive
11/12/2011 18:00;T28;NA;0;extensive
11/12/2011 19:00;T28;NA;0;extensive
11/12/2011 20:00;T28;NA;0;extensive
11/12/2011 21:00;T28;NA;0;extensive
11/12/2011 22:00;T28;NA;0;extensive
11/12/2011 23:00;T28;NA;0;extensive
12/12/2011 00:00;T28;NA;0;extensive
12/12/2011 01:00;T28;NA;0;extensive
12/12/2011 02:00;T28;NA;0;extensive
12/12/2011 03:00;T28;NA;0;extensive
12/12/2011 04:00;T28;NA;0;extensive
12/12/2011 05:00;T28;NA;0;extensive
12/12/2011 06:00;T28;NA;0;extensive
12/12/2011 07:00;T28;NA;0;extensive
12/12/2011 08:00;T28;NA;0;extensive
12/12/2011 09:00;T28;5.471;0;extensive
12/12/2011 10:00;T28;6.2255;0;extensive
12/12/2011 11:00;T28;7.1945;0;extensive
12/12/2011 12:00;T28;7.97025;0;extensive
12/12/2011 13:00;T28;8.07625;0;extensive
12/12/2011 14:00;T28;7.6295;0;extensive
12/12/2011 15:00;T28;6.3085;0;extensive
12/12/2011 16:00;T28;5.04525;0;extensive
12/12/2011 17:00;T28;4.57;0;extensive
12/12/2011 18:00;T28;4.60275;0;extensive
12/12/2011 19:00;T28;4.66975;0;extensive
12/12/2011 20:00;T28;4.821;0;extensive
12/12/2011 21:00;T28;5.37075;0;extensive
12/12/2011 22:00;T28;5.687;0;extensive
12/12/2011 23:00;T28;5.796;0;extensive
13/12/2011 00:00;T28;6.717;0;extensive
13/12/2011 01:00;T28;7.0335;0;extensive
13/12/2011 02:00;T28;7.338;0;extensive
13/12/2011 03:00;T28;7.9385;0;extensive
13/12/2011 04:00;T28;8.043;0;extensive
13/12/2011 05:00;T28;8.322;0;extensive
13/12/2011 06:00;T28;9.165;0;extensive
13/12/2011 07:00;T28;8.945;0;extensive
13/12/2011 08:00;T28;8.875;0;extensive
13/12/2011 09:00;T28;9.37;0;extensive
13/12/2011 10:00;T28;9.225;0;extensive
13/12/2011 11:00;T28;9.54;0;extensive
13/12/2011 12:00;T28;11;0;extensive
13/12/2011 13:00;T28;9.565;0;extensive
13/12/2011 14:00;T28;7.9475;0;extensive
13/12/2011 15:00;T28;6.16925;0;extensive
13/12/2011 16:00;T28;5.54425;0;extensive
13/12/2011 17:00;T28;4.955;0;extensive
13/12/2011 18:00;T28;4.46375;0;extensive
13/12/2011 19:00;T28;4.18325;0;extensive
13/12/2011 20:00;T28;4.3065;0;extensive
13/12/2011 21:00;T28;4.44675;0;extensive
13/12/2011 22:00;T28;4.64475;0;extensive
13/12/2011 23:00;T28;4.457;0;extensive
14/12/2011 00:00;T28;4.79025;0;extensive
14/12/2011 01:00;T28;5.62875;0;extensive
14/12/2011 02:00;T28;5.6885;0;extensive
14/12/2011 03:00;T28;6.3845;0;extensive
14/12/2011 04:00;T28;6.4875;0;extensive
14/12/2011 05:00;T28;6.16275;0;extensive
14/12/2011 06:00;T28;5.926;0;extensive
14/12/2011 07:00;T28;5.5785;0;extensive
14/12/2011 08:00;T28;5.471;0;extensive
14/12/2011 09:00;T28;5.978;0;extensive
14/12/2011 10:00;T28;5.9355;0;extensive
14/12/2011 11:00;T28;6.17025;0;extensive
14/12/2011 12:00;T28;6.438;0;extensive
14/12/2011 13:00;T28;6.05575;0;extensive
14/12/2011 14:00;T28;5.78175;0;extensive
14/12/2011 15:00;T28;4.08725;0;extensive
14/12/2011 16:00;T28;3.5155;0;extensive
14/12/2011 17:00;T28;3.306;0;extensive
14/12/2011 18:00;T28;2.933;0;extensive
14/12/2011 19:00;T28;2.3925;0;extensive
14/12/2011 20:00;T28;2.5795;0;extensive
14/12/2011 21:00;T28;2.9165;0;extensive
14/12/2011 22:00;T28;3.59275;0;extensive
14/12/2011 23:00;T28;3.7935;0;extensive
15/12/2011 00:00;T28;3.03125;0;extensive
15/12/2011 01:00;T28;2.44075;0;extensive
15/12/2011 02:00;T28;2.5305;0;extensive
15/12/2011 03:00;T28;2.86325;0;extensive
15/12/2011 04:00;T28;2.32325;0;extensive
15/12/2011 05:00;T28;2.287;0;extensive
15/12/2011 06:00;T28;2.54325;0;extensive
15/12/2011 07:00;T28;2.37975;0;extensive
15/12/2011 08:00;T28;3.06375;0;extensive
15/12/2011 09:00;T28;4.2485;0;extensive
15/12/2011 10:00;T28;5.133;0;extensive
15/12/2011 11:00;T28;5.91425;0;extensive
15/12/2011 12:00;T28;6.17275;0;extensive
15/12/2011 13:00;T28;5.9025;0;extensive
15/12/2011 14:00;T28;5.562;0;extensive
15/12/2011 15:00;T28;4.86975;0;extensive
15/12/2011 16:00;T28;4.62725;0;extensive
15/12/2011 17:00;T28;4.51675;0;extensive
15/12/2011 18:00;T28;4.27;0;extensive
15/12/2011 19:00;T28;4.10475;0;extensive
15/12/2011 20:00;T28;4.2075;0;extensive
15/12/2011 21:00;T28;4.789;0;extensive
15/12/2011 22:00;T28;5.87575;0;extensive
15/12/2011 23:00;T28;6.9755;0;extensive
16/12/2011 00:00;T28;7.95075;0;extensive
16/12/2011 01:00;T28;9.01;0;extensive
16/12/2011 02:00;T28;10.06;0;extensive
16/12/2011 03:00;T28;11.0475;0;extensive
16/12/2011 04:00;T28;11.55;0;extensive
16/12/2011 05:00;T28;11.4225;0;extensive
16/12/2011 06:00;T28;9.79;0;extensive
16/12/2011 07:00;T28;8.485;0;extensive
16/12/2011 08:00;T28;8.13375;0;extensive
16/12/2011 09:00;T28;7.92525;0;extensive
16/12/2011 10:00;T28;7.86675;0;extensive
16/12/2011 11:00;T28;7.0325;0;extensive
16/12/2011 12:00;T28;6.415;0;extensive
16/12/2011 13:00;T28;5.33425;0;extensive
16/12/2011 14:00;T28;5.00475;0;extensive
16/12/2011 15:00;T28;3.6555;0;extensive
16/12/2011 16:00;T28;2.678;0;extensive
16/12/2011 17:00;T28;2.62975;0;extensive
16/12/2011 18:00;T28;2.2675;0;extensive
16/12/2011 19:00;T28;2.5655;0;extensive
16/12/2011 20:00;T28;2.141;0;extensive
16/12/2011 21:00;T28;2.097;0;extensive
16/12/2011 22:00;T28;1.8245;0;extensive
16/12/2011 23:00;T28;1.4325;0;extensive
17/12/2011 00:00;T28;1.25925;0;extensive
17/12/2011 01:00;T28;2.03475;0;extensive
17/12/2011 02:00;T28;1.99275;0;extensive
17/12/2011 03:00;T28;1.266;0;extensive
17/12/2011 04:00;T28;0.59725;0;extensive
17/12/2011 05:00;T28;1.185;0;extensive
17/12/2011 06:00;T28;0.77425;0;extensive
17/12/2011 07:00;T28;-0.06725;0;extensive
17/12/2011 08:00;T28;-0.37975;0;extensive
17/12/2011 09:00;T28;0.807;0;extensive
17/12/2011 10:00;T28;3.14925;0;extensive
17/12/2011 11:00;T28;6.09575;0;extensive
17/12/2011 12:00;T28;7.4155;0;extensive
17/12/2011 13:00;T28;6.44775;0;extensive
17/12/2011 14:00;T28;5.08975;0;extensive
17/12/2011 15:00;T28;3.7105;0;extensive
17/12/2011 16:00;T28;2.66325;0;extensive
17/12/2011 17:00;T28;2.185;0;extensive
17/12/2011 18:00;T28;1.4225;0;extensive
17/12/2011 19:00;T28;0.75;0;extensive
17/12/2011 20:00;T28;0.671;0;extensive
17/12/2011 21:00;T28;0.61125;0;extensive
17/12/2011 22:00;T28;0.70775;0;extensive
17/12/2011 23:00;T28;1.12675;0;extensive
18/12/2011 00:00;T28;1.173;0;extensive
18/12/2011 01:00;T28;0.92425;0;extensive
18/12/2011 02:00;T28;0.7;0;extensive
18/12/2011 03:00;T28;-0.15675;0;extensive
18/12/2011 04:00;T28;-0.4635;0;extensive
18/12/2011 05:00;T28;-0.71025;0;extensive
18/12/2011 06:00;T28;-0.78375;0;extensive
18/12/2011 07:00;T28;-0.355;0;extensive
18/12/2011 08:00;T28;-0.3165;0;extensive
18/12/2011 09:00;T28;-0.05475;0;extensive
18/12/2011 10:00;T28;0.21725;0;extensive
18/12/2011 11:00;T28;3.8935;0;extensive
18/12/2011 12:00;T28;6.246;0;extensive
18/12/2011 13:00;T28;5.62725;0;extensive
18/12/2011 14:00;T28;4.38075;0;extensive
18/12/2011 15:00;T28;3.325;0;extensive
18/12/2011 16:00;T28;1.991;0;extensive
18/12/2011 17:00;T28;2.54025;0;extensive
18/12/2011 18:00;T28;2.45925;0;extensive
18/12/2011 19:00;T28;2.414;0;extensive
18/12/2011 20:00;T28;2.16625;0;extensive
18/12/2011 21:00;T28;2.02975;0;extensive
18/12/2011 22:00;T28;1.64275;0;extensive
18/12/2011 23:00;T28;1.51225;0;extensive
19/12/2011 00:00;T28;0.70725;0;extensive
19/12/2011 01:00;T28;-0.27775;0;extensive
19/12/2011 02:00;T28;-0.68975;0;extensive
19/12/2011 03:00;T28;-0.36175;0;extensive
19/12/2011 04:00;T28;-0.43525;0;extensive
19/12/2011 05:00;T28;-0.39725;0;extensive
19/12/2011 06:00;T28;-0.6165;0;extensive
19/12/2011 07:00;T28;-0.81;0;extensive
19/12/2011 08:00;T28;-0.931;0;extensive
19/12/2011 09:00;T28;-0.28525;0;extensive
19/12/2011 10:00;T28;0.02475;0;extensive
19/12/2011 11:00;T28;0.14325;0;extensive
19/12/2011 12:00;T28;1.73625;0;extensive
19/12/2011 13:00;T28;2.959;0;extensive
19/12/2011 14:00;T28;3.13025;0;extensive
19/12/2011 15:00;T28;3.35625;0;extensive
19/12/2011 16:00;T28;3.2475;0;extensive
19/12/2011 17:00;T28;3.145;0;extensive
19/12/2011 18:00;T28;2.91275;0;extensive
19/12/2011 19:00;T28;3.138;0;extensive
19/12/2011 20:00;T28;3.615;0;extensive
19/12/2011 21:00;T28;4.03325;0;extensive
19/12/2011 22:00;T28;4.648;0;extensive
19/12/2011 23:00;T28;5.5755;0;extensive
20/12/2011 00:00;T28;6.20225;0;extensive
20/12/2011 01:00;T28;6.5075;0;extensive
20/12/2011 02:00;T28;6.69825;0;extensive
20/12/2011 03:00;T28;6.4435;0;extensive
20/12/2011 04:00;T28;6.5015;0;extensive
20/12/2011 05:00;T28;6.7115;0;extensive
20/12/2011 06:00;T28;5.953;0;extensive
20/12/2011 07:00;T28;6.10175;0;extensive
20/12/2011 08:00;T28;6.42725;0;extensive
20/12/2011 09:00;T28;6.9005;0;extensive
20/12/2011 10:00;T28;8.0755;0;extensive
20/12/2011 11:00;T28;9.16;0;extensive
20/12/2011 12:00;T28;9.355;0;extensive
20/12/2011 13:00;T28;8.229;0;extensive
20/12/2011 14:00;T28;7.628;0;extensive
20/12/2011 15:00;T28;6.922;0;extensive
20/12/2011 16:00;T28;6.357;0;extensive
20/12/2011 17:00;T28;5.91625;0;extensive
20/12/2011 18:00;T28;5.75925;0;extensive
20/12/2011 19:00;T28;5.316;0;extensive
20/12/2011 20:00;T28;5.231;0;extensive
20/12/2011 21:00;T28;4.76075;0;extensive
20/12/2011 22:00;T28;4.82075;0;extensive
20/12/2011 23:00;T28;4.79;0;extensive
21/12/2011 00:00;T28;5.1845;0;extensive
21/12/2011 01:00;T28;5.4185;0;extensive
21/12/2011 02:00;T28;5.2955;0;extensive
21/12/2011 03:00;T28;5.54325;0;extensive
21/12/2011 04:00;T28;5.68675;0;extensive
21/12/2011 05:00;T28;5.9035;0;extensive
21/12/2011 06:00;T28;6.19925;0;extensive
21/12/2011 07:00;T28;6.4945;0;extensive
21/12/2011 08:00;T28;6.704;0;extensive
21/12/2011 09:00;T28;7.17025;0;extensive
21/12/2011 10:00;T28;7.9085;0;extensive
21/12/2011 11:00;T28;8.575;0;extensive
21/12/2011 12:00;T28;9.5375;0;extensive
21/12/2011 13:00;T28;10.175;0;extensive
21/12/2011 14:00;T28;10.35;0;extensive
21/12/2011 15:00;T28;10.4025;0;extensive
21/12/2011 16:00;T28;10.3;0;extensive
21/12/2011 17:00;T28;10.2;0;extensive
21/12/2011 18:00;T28;10.1075;0;extensive
21/12/2011 19:00;T28;10.0025;0;extensive
21/12/2011 20:00;T28;10.225;0;extensive
21/12/2011 21:00;T28;10.31;0;extensive
21/12/2011 22:00;T28;10.325;0;extensive
21/12/2011 23:00;T28;10.3775;0;extensive
22/12/2011 00:00;T28;10.3775;0;extensive
22/12/2011 01:00;T28;10.265;0;extensive
22/12/2011 02:00;T28;10.12;0;extensive
22/12/2011 03:00;T28;9.92;0;extensive
22/12/2011 04:00;T28;9.21;0;extensive
22/12/2011 05:00;T28;8.715;0;extensive
22/12/2011 06:00;T28;7.77675;0;extensive
22/12/2011 07:00;T28;8.40125;0;extensive
22/12/2011 08:00;T28;9.19;0;extensive
22/12/2011 09:00;T28;10.0725;0;extensive
22/12/2011 10:00;T28;10.6625;0;extensive
22/12/2011 11:00;T28;11.2725;0;extensive
22/12/2011 12:00;T28;11.325;0;extensive
22/12/2011 13:00;T28;11.2175;0;extensive
22/12/2011 14:00;T28;11.2725;0;extensive
22/12/2011 15:00;T28;11.0575;0;extensive
22/12/2011 16:00;T28;10.765;0;extensive
22/12/2011 17:00;T28;10.3025;0;extensive
22/12/2011 18:00;T28;10.1825;0;extensive
22/12/2011 19:00;T28;9.89;0;extensive
22/12/2011 20:00;T28;9.7325;0;extensive
22/12/2011 21:00;T28;9.535;0;extensive
22/12/2011 22:00;T28;9.445;0;extensive
22/12/2011 23:00;T28;9.48;0;extensive
23/12/2011 00:00;T28;9.4375;0;extensive
23/12/2011 01:00;T28;9.07;0;extensive
23/12/2011 02:00;T28;8.7925;0;extensive
23/12/2011 03:00;T28;8.8225;0;extensive
23/12/2011 04:00;T28;8.695;0;extensive
23/12/2011 05:00;T28;8.665;0;extensive
23/12/2011 06:00;T28;7.8065;0;extensive
23/12/2011 07:00;T28;8.106;0;extensive
23/12/2011 08:00;T28;8.505;0;extensive
23/12/2011 09:00;T28;8.6775;0;extensive
23/12/2011 10:00;T28;8.8225;0;extensive
23/12/2011 11:00;T28;8.9125;0;extensive
23/12/2011 12:00;T28;9.0275;0;extensive
23/12/2011 13:00;T28;9.0425;0;extensive
23/12/2011 14:00;T28;9.1675;0;extensive
23/12/2011 15:00;T28;8.9;0;extensive
23/12/2011 16:00;T28;8.7475;0;extensive
23/12/2011 17:00;T28;8.8125;0;extensive
23/12/2011 18:00;T28;9.0425;0;extensive
23/12/2011 19:00;T28;9.09;0;extensive
23/12/2011 20:00;T28;8.2555;0;extensive
23/12/2011 21:00;T28;7.574;0;extensive
23/12/2011 22:00;T28;6.84675;0;extensive
23/12/2011 23:00;T28;6.2705;0;extensive
24/12/2011 00:00;T28;5.772;0;extensive
24/12/2011 01:00;T28;5.0625;0;extensive
24/12/2011 02:00;T28;4.47;0;extensive
24/12/2011 03:00;T28;4.126;0;extensive
24/12/2011 04:00;T28;3.797;0;extensive
24/12/2011 05:00;T28;3.4285;0;extensive
24/12/2011 06:00;T28;3.032;0;extensive
24/12/2011 07:00;T28;2.80875;0;extensive
24/12/2011 08:00;T28;2.76525;0;extensive
24/12/2011 09:00;T28;4.392;0;extensive
